,index,optim,lr,loss
2054,946,sgd,0.0003339506468879983,3.1983485221862793
2055,947,sgd,0.0003372901533568783,3.241889238357544
2056,948,sgd,0.0003406630548904471,3.2387232780456543
2057,949,sgd,0.0003440696854393516,3.128194808959961
2058,950,sgd,0.00034751038229374515,3.1765754222869873
2059,951,sgd,0.0003509854861166826,3.107227325439453
2060,952,sgd,0.00035449534097784944,3.099321126937866
2061,953,sgd,0.00035804029438762794,3.152428150177002
2062,954,sgd,0.0003616206973315042,3.1332461833953857
2063,955,sgd,0.00036523690430481924,3.1294362545013428
2064,956,sgd,0.00036888927334786746,3.093809127807617
2065,957,sgd,0.00037257816608134614,3.091466188430786
2066,958,sgd,0.00037630394774215963,3.0881950855255127
2067,959,sgd,0.00038006698721958123,3.0607376098632812
2068,960,sgd,0.00038386765709177707,3.0290088653564453
2069,961,sgd,0.00038770633366269484,2.995067596435547
2070,962,sgd,0.0003915833969993218,3.088543653488159
2071,963,sgd,0.000395499230969315,2.9633398056030273
2072,964,sgd,0.00039945422327900817,3.0283782482147217
2073,965,sgd,0.00040344876551179826,2.935173988342285
2074,966,sgd,0.00040748325316691624,2.9854416847229004
2075,967,sgd,0.0004115580856985854,2.943084239959717
2076,968,sgd,0.00041567366655557124,2.907701015472412
2077,969,sgd,0.00041983040322112695,2.956885576248169
2078,970,sgd,0.0004240287072533382,2.9969658851623535
2079,971,sgd,0.00042826899432587157,2.922685146331787
2080,972,sgd,0.0004325516842691303,2.912064552307129
2081,973,sgd,0.0004368772011118216,2.9068403244018555
2082,974,sgd,0.0004412459731229398,2.9071779251098633
2083,975,sgd,0.0004456584328541692,2.9504992961883545
2084,976,sgd,0.0004501150171827109,2.875659942626953
2085,977,sgd,0.000454616167354538,2.847358226776123
2086,978,sgd,0.0004591623290280834,2.8780829906463623
2087,979,sgd,0.00046375395231836427,2.8582406044006348
2088,980,sgd,0.0004683914918415479,2.8113815784454346
2089,981,sgd,0.00047307540675996343,2.899155378341675
2090,982,sgd,0.00047780616082756307,2.861199378967285
2091,983,sgd,0.0004825842224358387,2.8389084339141846
2092,984,sgd,0.0004874100646601971,2.8488693237304688
2093,985,sgd,0.000492284165306799,2.860626697540283
2094,986,sgd,0.000497207006959867,2.795337677001953
2095,987,sgd,0.0005021790770294657,2.7769625186920166
2096,988,sgd,0.0005072008677997603,2.8403396606445312
2097,989,sgd,0.0005122728764777579,2.816519021987915
2098,990,sgd,0.0005173956052425355,2.771376609802246
2099,991,sgd,0.0005225695612949609,2.7751951217651367
2100,992,sgd,0.0005277952569079105,2.7320361137390137
2101,993,sgd,0.0005330732094769896,2.7695751190185547
2102,994,sgd,0.0005384039415717595,2.707559823989868
2103,995,sgd,0.0005437879809874771,2.714484930038452
2104,996,sgd,0.0005492258607973519,2.7803618907928467
2105,997,sgd,0.0005547181194053254,2.6932971477508545
2106,998,sgd,0.0005602653005993787,2.7464733123779297
2107,999,sgd,0.0005658679536053725,2.753631353378296
2108,1000,sgd,0.0005715266331414262,2.745417594909668
2109,1001,sgd,0.0005772418994728404,2.7103664875030518
2110,1002,sgd,0.0005830143184675688,2.705915927886963
2111,1003,sgd,0.0005888444616522445,2.627470016479492
2112,1004,sgd,0.0005947329062687669,2.6908376216888428
2113,1005,sgd,0.0006006802353314545,2.6863856315612793
2114,1006,sgd,0.0006066870376847691,2.701390027999878
2115,1007,sgd,0.0006127539080616168,2.695526361465454
2116,1008,sgd,0.000618881447142233,2.6839141845703125
2117,1009,sgd,0.0006250702616136554,2.6801087856292725
2118,1010,sgd,0.0006313209642297919,2.6700170040130615
2119,1011,sgd,0.0006376341738720899,2.6722474098205566
2120,1012,sgd,0.0006440105156108108,2.692213296890259
2121,1013,sgd,0.0006504506207669189,2.6534276008605957
2122,1014,sgd,0.000656955126974588,2.670647382736206
2123,1015,sgd,0.0006635246782443339,2.642646074295044
2124,1016,sgd,0.0006701599250267773,2.6471471786499023
2125,1017,sgd,0.0006768615242770451,2.6487951278686523
2126,1018,sgd,0.0006836301395198156,2.6494977474212646
2127,1019,sgd,0.0006904664409150137,2.6161656379699707
2128,1020,sgd,0.0006973711053241639,2.63360595703125
2129,1021,sgd,0.0007043448163774055,2.6034674644470215
2130,1022,sgd,0.0007113882645411796,2.686947822570801
2131,1023,sgd,0.0007185021471865915,2.6694796085357666
2132,1024,sgd,0.0007256871686584574,2.632650375366211
2133,1025,sgd,0.0007329440403450419,2.6313207149505615
2134,1026,sgd,0.0007402734807484923,2.621044874191284
2135,1027,sgd,0.0007476762155559772,2.619412660598755
2136,1028,sgd,0.000755152977711537,2.6523516178131104
2137,1029,sgd,0.0007627045074886523,2.582789421081543
2138,1030,sgd,0.0007703315525635388,2.60455060005188
2139,1031,sgd,0.0007780348680891743,2.5768349170684814
2140,1032,sgd,0.000785815216770066,2.6122255325317383
2141,1033,sgd,0.0007936733689377667,2.612135410308838
2142,1034,sgd,0.0008016101026271443,2.609403371810913
2143,1035,sgd,0.0008096262036534158,2.6848807334899902
2144,1036,sgd,0.0008177224656899499,2.5653676986694336
2145,1037,sgd,0.0008258996903468494,2.6054627895355225
2146,1038,sgd,0.000834158687250318,2.54154896736145
2147,1039,sgd,0.0008425002741228212,2.49355411529541
2148,1040,sgd,0.0008509252768640494,2.566274642944336
2149,1041,sgd,0.0008594345296326899,2.519451379776001
2150,1042,sgd,0.0008680288749290168,2.6207780838012695
2151,1043,sgd,0.000876709163678307,2.52517032623291
2152,1044,sgd,0.00088547625531509,2.5291967391967773
2153,1045,sgd,0.0008943310178682409,2.5584557056427
2154,1046,sgd,0.0009032743280469233,2.5508248805999756
2155,1047,sgd,0.0009123070713273926,2.5651063919067383
2156,1048,sgd,0.0009214301420406665,2.545273542404175
2157,1049,sgd,0.0009306444434610732,2.5897059440612793
2158,1050,sgd,0.0009399508878956839,2.520845651626587
2159,1051,sgd,0.0009493503967746408,2.554046630859375
2160,1052,sgd,0.0009588439007423872,2.53487491607666
2161,1053,sgd,0.000968432339749811,2.5657646656036377
2162,1054,sgd,0.0009781166631473092,2.538858652114868
2163,1055,sgd,0.0009878978297787823,2.5469138622283936
2164,1056,sgd,0.0009977768080765702,2.5642430782318115
2165,1057,sgd,0.0010077545761573358,2.549193859100342
2166,1058,sgd,0.0010178321219189092,2.549955129623413
2167,1059,sgd,0.0010280104431380983,2.546015977859497
2168,1060,sgd,0.0010382905475694792,2.53078031539917
2169,1061,sgd,0.001048673453045174,2.548239231109619
2170,1062,sgd,0.0010591601875756258,2.520313262939453
2171,1063,sgd,0.001069751789451382,2.5176289081573486
2172,1064,sgd,0.0010804493073458957,2.5380218029022217
2173,1065,sgd,0.0010912538004193546,2.5492892265319824
2174,1066,sgd,0.0011021663384235482,2.5497727394104004
2175,1067,sgd,0.0011131880018077837,2.4891669750213623
2176,1068,sgd,0.0011243198818258616,2.4995474815368652
2177,1069,sgd,0.0011355630806441203,2.5012168884277344
2178,1070,sgd,0.0011469187114505615,2.497823715209961
2179,1071,sgd,0.001158387898565067,2.521296739578247
2180,1072,sgd,0.0011699717775507177,2.4903550148010254
2181,1073,sgd,0.001181671495326225,2.545405387878418
2182,1074,sgd,0.0011934882102794871,2.5462822914123535
2183,1075,sgd,0.001205423092382282,2.5482935905456543
2184,1076,sgd,0.0012174773233061048,2.52774977684021
2185,1077,sgd,0.001229652096539166,2.4908645153045654
2186,1078,sgd,0.0012419486175045576,2.511824607849121
2187,1079,sgd,0.0012543681036796032,2.49919056892395
2188,1080,sgd,0.0012669117847163992,2.508090019226074
2189,1081,sgd,0.0012795809025635632,2.454987049102783
2190,1082,sgd,0.0012923767115891988,2.4944205284118652
2191,1083,sgd,0.0013053004787050909,2.486436605453491
2192,1084,sgd,0.0013183534834921417,2.4896297454833984
2193,1085,sgd,0.0013315370183270632,2.5227913856506348
2194,1086,sgd,0.0013448523885103338,2.52105712890625
2195,1087,sgd,0.0013583009123954372,2.521101713180542
2196,1088,sgd,0.0013718839215193916,2.5006160736083984
2197,1089,sgd,0.0013856027607345855,2.531276226043701
2198,1090,sgd,0.0013994587883419314,2.429933547973633
2199,1091,sgd,0.0014134533762253506,2.494971752166748
2200,1092,sgd,0.001427587909987604,2.4777684211730957
2201,1093,sgd,0.00144186378908748,2.4814627170562744
2202,1094,sgd,0.001456282426978355,2.500722885131836
2203,1095,sgd,0.0014708452512481385,2.4622433185577393
2204,1096,sgd,0.00148555370376062,2.472217559814453
2205,1097,sgd,0.0015004092407982263,2.4915246963500977
2206,1098,sgd,0.0015154133332062085,2.5223135948181152
2207,1099,sgd,0.0015305674665382705,2.4988789558410645
2208,1100,sgd,0.0015458731412036533,2.460360288619995
2209,1101,sgd,0.0015613318726156898,2.4302024841308594
2210,1102,sgd,0.0015769451913418466,2.472851514816284
2211,1103,sgd,0.001592714643255265,2.4692463874816895
2212,1104,sgd,0.0016086417896878178,2.4477436542510986
2213,1105,sgd,0.001624728207584696,2.4891481399536133
2214,1106,sgd,0.0016409754896605428,2.4665346145629883
2215,1107,sgd,0.0016573852445571483,2.5262608528137207
2216,1108,sgd,0.00167395909700272,2.445413112640381
2217,1109,sgd,0.0016906986879727472,2.4343068599700928
2218,1110,sgd,0.0017076056748524747,2.428586006164551
2219,1111,sgd,0.0017246817316009994,2.4165186882019043
2220,1112,sgd,0.0017419285489170095,2.4743618965148926
2221,1113,sgd,0.0017593478344061796,2.406851291656494
2222,1114,sgd,0.0017769413127502415,2.4958605766296387
2223,1115,sgd,0.001794710725877744,2.4350931644439697
2224,1116,sgd,0.0018126578331365214,2.4609572887420654
2225,1117,sgd,0.0018307844114678867,2.450958728790283
2226,1118,sgd,0.0018490922555825656,2.4736862182617188
2227,1119,sgd,0.0018675831781383913,2.4450595378875732
2228,1120,sgd,0.0018862590099197752,2.4248132705688477
2229,1121,sgd,0.001905121600018973,2.4578139781951904
2230,1122,sgd,0.0019241728160191627,2.471545696258545
2231,1123,sgd,0.0019434145441793542,2.4484612941741943
2232,1124,sgd,0.0019628486896211476,2.4613516330718994
2233,1125,sgd,0.001982477176517359,2.4430220127105713
2234,1126,sgd,0.002002301948282533,2.4265449047088623
2235,1127,sgd,0.002022324967765358,2.442415237426758
2236,1128,sgd,0.002042548217443012,2.4391608238220215
2237,1129,sgd,0.002062973699617442,2.4413979053497314
2238,1130,sgd,0.0020836034366136166,2.4293878078460693
2239,1131,sgd,0.0021044394709797526,2.382903814315796
2240,1132,sgd,0.00212548386568955,2.439729928970337
2241,1133,sgd,0.0021467387043464458,2.4518606662750244
2242,1134,sgd,0.00216820609138991,2.4451091289520264
2243,1135,sgd,0.0021898881523038094,2.4618966579437256
2244,1136,sgd,0.0022117870338268474,2.4340176582336426
2245,1137,sgd,0.0022339049041651157,2.4166383743286133
2246,1138,sgd,0.0022562439532067668,2.4372966289520264
2247,1139,sgd,0.0022788063927388345,2.420234441757202
2248,1140,sgd,0.0023015944566662228,2.4547290802001953
2249,1141,sgd,0.002324610401232885,2.444509744644165
2250,1142,sgd,0.002347856505245214,2.4898407459259033
2251,1143,sgd,0.002371335070297666,2.4243552684783936
2252,1144,sgd,0.0023950484210006426,2.4331438541412354
2253,1145,sgd,0.002418998905210649,2.5236294269561768
2254,1146,sgd,0.0024431888942627556,2.4239661693573
2255,1147,sgd,0.002467620783205383,2.4844250679016113
2256,1148,sgd,0.002492296991037437,2.43257212638855
2257,1149,sgd,0.0025172199609478116,2.418827772140503
2258,1150,sgd,0.0025423921605572898,2.447248697280884
2259,1151,sgd,0.0025678160821628626,2.391711473464966
2260,1152,sgd,0.002593494242984491,2.407294273376465
2261,1153,sgd,0.002619429185414336,2.3755042552948
2262,1154,sgd,0.0026456234772684797,2.3930869102478027
2263,1155,sgd,0.0026720797120411647,2.4325828552246094
2264,1156,sgd,0.0026988005091615765,2.4668259620666504
2265,1157,sgd,0.0027257885142531924,2.427198886871338
2266,1158,sgd,0.0027530463993957243,2.419041156768799
2267,1159,sgd,0.0027805768633896817,2.3930976390838623
2268,1160,sgd,0.0028083826320235783,2.412724256515503
2269,1161,sgd,0.002836466458343814,2.395533800125122
2270,1162,sgd,0.002864831122927252,2.4052209854125977
2271,1163,sgd,0.0028934794341565245,2.4548966884613037
2272,1164,sgd,0.0029224142284980897,2.425138473510742
2273,1165,sgd,0.002951638370783071,2.397172212600708
2274,1166,sgd,0.0029811547544909014,2.433471441268921
2275,1167,sgd,0.0030109663020358103,2.460083246231079
2276,1168,sgd,0.0030410759650561685,2.4353997707366943
2277,1169,sgd,0.0030714867247067304,2.3768081665039062
2278,1170,sgd,0.003102201591953798,2.430532217025757
2279,1171,sgd,0.003133223607873336,2.4086527824401855
2280,1172,sgd,0.003164555843952069,2.39158296585083
2281,1173,sgd,0.0031962014023915897,2.4167370796203613
2282,1174,sgd,0.003228163416415506,2.3748464584350586
2283,1175,sgd,0.003260445050579661,2.398066520690918
2284,1176,sgd,0.0032930495010854576,2.405904531478882
2285,1177,sgd,0.0033259799960963124,2.434122085571289
2286,1178,sgd,0.0033592397960572756,2.416339874267578
2287,1179,sgd,0.0033928321940178484,2.4567322731018066
2288,1180,sgd,0.003426760515958027,2.410172700881958
2289,1181,sgd,0.003461028121117607,2.391728401184082
2290,1182,sgd,0.003495638402328783,2.3913323879241943
2291,1183,sgd,0.003530594786352071,2.3941121101379395
2292,1184,sgd,0.0035659007342155914,2.415698289871216
2293,1185,sgd,0.0036015597415577473,2.4130868911743164
2294,1186,sgd,0.0036375753389733248,2.4054524898529053
2295,1187,sgd,0.003673951092363058,2.395616292953491
2296,1188,sgd,0.003710690603286689,2.4198763370513916
2297,1189,sgd,0.003747797509319556,2.4206936359405518
2298,1190,sgd,0.0037852754844127515,2.433255195617676
2299,1191,sgd,0.003823128239256879,2.4035911560058594
2300,1192,sgd,0.0038613595216494476,2.416931629180908
2301,1193,sgd,0.003899973116865942,2.3983774185180664
2302,1194,sgd,0.0039389728480346015,2.431004047393799
2303,1195,sgd,0.003978362576514948,2.385080099105835
2304,1196,sgd,0.004018146202280097,2.3623690605163574
2305,1197,sgd,0.004058327664302899,2.4235222339630127
2306,1198,sgd,0.004098910940945928,2.4241397380828857
2307,1199,sgd,0.004139900050355388,2.340123176574707
2308,1200,sgd,0.0041812990508589415,2.3873696327209473
2309,1201,sgd,0.004223112041367531,2.3891103267669678
2310,1202,sgd,0.004265343161781207,2.4156384468078613
2311,1203,sgd,0.004307996593399019,2.398364543914795
2312,1204,sgd,0.004351076559333009,2.3750808238983154
2313,1205,sgd,0.0043945873249263395,2.383176326751709
2314,1206,sgd,0.004438533198175603,2.3907227516174316
2315,1207,sgd,0.00448291853015736,2.40987229347229
2316,1208,sgd,0.004527747715458933,2.3415725231170654
2317,1209,sgd,0.004573025192613522,2.398012399673462
2318,1210,sgd,0.004618755444539657,2.359959125518799
2319,1211,sgd,0.004664942998985054,2.4001173973083496
2320,1212,sgd,0.004711592428974904,2.310969114303589
2321,1213,sgd,0.004758708353264653,2.3745625019073486
2322,1214,sgd,0.0048062954367973,2.373380661010742
2323,1215,sgd,0.004854358391165273,2.3601014614105225
2324,1216,sgd,0.004902901975076926,2.360208511352539
2325,1217,sgd,0.004951930994827695,2.3697261810302734
2326,1218,sgd,0.005001450304775972,2.3525242805480957
2327,1219,sgd,0.005051464807823732,2.421374559402466
2328,1220,sgd,0.005101979455901969,2.41475510597229
2329,1221,sgd,0.005152999250460989,2.355870008468628
2330,1222,sgd,0.0052045292429655984,2.3386247158050537
2331,1223,sgd,0.005256574535395254,2.357588052749634
2332,1224,sgd,0.005309140280749206,2.360779047012329
2333,1225,sgd,0.0053622316835566985,2.3490326404571533
2334,1226,sgd,0.0054158540003922655,2.3915250301361084
2335,1227,sgd,0.0054700125403961885,2.3702850341796875
2336,1228,sgd,0.0055247126658001505,2.342627763748169
2337,1229,sgd,0.005579959792458152,2.3614511489868164
2338,1230,sgd,0.005635759390382734,2.3396713733673096
2339,1231,sgd,0.005692116984286561,2.3561129570007324
2340,1232,sgd,0.005749038154129427,2.390728712081909
2341,1233,sgd,0.005806528535670721,2.3366053104400635
2342,1234,sgd,0.005864593821027429,2.3513805866241455
2343,1235,sgd,0.005923239759237703,2.3717150688171387
2344,1236,sgd,0.00598247215683008,2.34631085395813
2345,1237,sgd,0.006042296878398381,2.330754041671753
2346,1238,sgd,0.0061027198471823646,2.3446426391601562
2347,1239,sgd,0.0061637470456541886,2.362877130508423
2348,1240,sgd,0.00622538451611073,2.313485622406006
2349,1241,sgd,0.006287638361271838,2.367673873901367
2350,1242,sgd,0.006350514744884557,2.358383893966675
2351,1243,sgd,0.0064140198923334025,2.389767646789551
2352,1244,sgd,0.006478160091256737,2.4188451766967773
2353,1245,sgd,0.0065429416921693045,2.3425991535186768
2354,1246,sgd,0.0066083711090909976,2.385089635848999
2355,1247,sgd,0.0066744548201819074,2.376317024230957
2356,1248,sgd,0.006741199368383727,2.366896152496338
2357,1249,sgd,0.006808611362067564,2.360496997833252
2358,1250,sgd,0.00687669747568824,2.392740249633789
2359,1251,sgd,0.006945464450445122,2.387028217315674
2360,1252,sgd,0.007014919094949574,2.474290132522583
2361,1253,sgd,0.00708506828589907,2.3408889770507812
2362,1254,sgd,0.007155918968758061,2.373955011367798
2363,1255,sgd,0.007227478158445641,2.3872363567352295
2364,1256,sgd,0.007299752940030098,2.386061668395996
2365,1257,sgd,0.007372750469430399,2.3573076725006104
2366,1258,sgd,0.007446477974124703,2.4356753826141357
2367,1259,sgd,0.00752094275386595,2.3045027256011963
2368,1260,sgd,0.007596152181404609,2.3921079635620117
2369,1261,sgd,0.0076721137032186556,2.4395761489868164
2370,1262,sgd,0.0077488348402508424,2.4241385459899902
2371,1263,sgd,0.007826323188653351,2.3811521530151367
2372,1264,sgd,0.007904586420539884,2.335418224334717
2373,1265,sgd,0.007983632284745284,2.3791255950927734
2374,1266,sgd,0.008063468607592737,2.3652987480163574
2375,1267,sgd,0.008144103293668666,2.3666718006134033
2376,1268,sgd,0.008225544326605352,2.4272689819335938
2377,1269,sgd,0.008307799769871406,2.428145170211792
2378,1270,sgd,0.00839087776757012,2.3800156116485596
2379,1271,sgd,0.00847478654524582,2.347646713256836
2380,1272,sgd,0.008559534410698278,2.3827290534973145
2381,1273,sgd,0.008645129754805261,2.31558895111084
2382,1274,sgd,0.008731581052353315,2.311387777328491
2383,1275,sgd,0.008818896862876848,2.345099925994873
2384,1276,sgd,0.008907085831505616,2.411445379257202
2385,1277,sgd,0.008996156689820673,2.438598394393921
2386,1278,sgd,0.00908611825671888,2.455838680267334
2387,1279,sgd,0.009176979439286068,2.402780532836914
2388,1280,sgd,0.009268749233678928,2.4057583808898926
2389,1281,sgd,0.009361436726015717,2.382920265197754
2390,1282,sgd,0.009455051093275874,2.414140462875366
2391,1283,sgd,0.009549601604208632,2.423048257827759
2392,1284,sgd,0.009645097620250719,2.4975435733795166
2393,1285,sgd,0.009741548596453226,2.4671614170074463
2394,1286,sgd,0.009838964082417759,2.4440083503723145
2395,1287,sgd,0.009937353723241936,2.4667539596557617
2396,1288,sgd,0.010036727260474356,2.391002893447876
2397,1289,sgd,0.0101370945330791,2.5172595977783203
2398,1290,sgd,0.01023846547840989,2.3962435722351074
2399,1291,sgd,0.01034085013319399,2.352125883102417
2400,1292,sgd,0.01044425863452593,2.289447784423828
2401,1293,sgd,0.010548701220871188,2.3533616065979004
2402,1294,sgd,0.010654188233079901,2.519742727279663
2403,1295,sgd,0.0107607301154107,2.6437740325927734
2404,1296,sgd,0.010868337416564807,2.848226308822632
2405,1297,sgd,0.010977020790730456,2.5940957069396973
2406,1298,sgd,0.01108679099863776,2.560467004776001
2407,1299,sgd,0.011197658908624139,2.6705524921417236
2408,1300,sgd,0.01130963549771038,2.615328311920166
2409,1301,sgd,0.011422731852687483,2.5815742015838623
2410,1302,sgd,0.011536959171214358,2.5445291996002197
2411,1303,sgd,0.011652328762926501,2.4585795402526855
2412,1304,sgd,0.011768852050555766,2.6448042392730713
2413,1305,sgd,0.011886540571061324,2.6203548908233643
2414,1306,sgd,0.012005405976771938,2.588042736053467
2415,1307,sgd,0.012125460036539658,2.4182212352752686
2416,1308,sgd,0.012246714636905055,2.548753023147583
2417,1309,sgd,0.012369181783274105,2.498607873916626
2418,1310,sgd,0.012492873601106846,2.4842066764831543
2419,1311,sgd,0.012617802337117914,2.549098491668701
2420,1312,sgd,0.012743980360489094,2.7165024280548096
2421,1313,sgd,0.012871420164093985,2.7784152030944824
2422,1314,sgd,0.013000134365734925,2.673414468765259
2423,1315,sgd,0.013130135709392275,2.5147340297698975
2424,1316,sgd,0.013261437066486198,2.599020481109619
2425,1317,sgd,0.013394051437151059,2.583507537841797
2426,1318,sgd,0.01352799195152257,2.9495935440063477
2427,1319,sgd,0.013663271871037797,2.811953544616699
2428,1320,sgd,0.013799904589748176,2.977689743041992
2429,1321,sgd,0.013937903635645657,3.2009048461914062
2430,1322,sgd,0.014077282672002114,3.126267194747925
2431,1323,sgd,0.014218055498722135,3.3005552291870117
2432,1324,sgd,0.014360236053709357,2.9201407432556152
2433,1325,sgd,0.01450383841424645,3.2272098064422607
2434,1326,sgd,0.014648876798388914,2.720750570297241
2435,1327,sgd,0.014795365566372802,2.6736414432525635
2436,1328,sgd,0.01494331922203653,2.5581538677215576
2437,1329,sgd,0.015092752414256895,2.927185535430908
2438,1330,sgd,0.015243679938399464,3.206885814666748
2439,1331,sgd,0.015396116737783459,3.0670719146728516
2440,1332,sgd,0.015550077905161294,3.282027244567871
2441,1333,sgd,0.015705578684212906,3.455251932144165
2442,1334,sgd,0.015862634471055036,3.354642868041992
2443,1335,sgd,0.016021260815765586,3.237076759338379
2444,1336,sgd,0.016181473423923242,3.0250723361968994
2445,1337,sgd,0.016343288158162474,3.027005672454834
2446,1338,sgd,0.0165067210397441,3.0746569633483887
2447,1339,sgd,0.01667178825014154,3.3180429935455322
2448,1340,sgd,0.016838506132642955,3.782578945159912
2449,1341,sgd,0.017006891193969385,4.47586727142334
2450,1342,sgd,0.017176960105909078,4.616683483123779
2451,1343,sgd,0.01734872970696817,4.196262836456299
2452,1344,sgd,0.01752221700403785,4.131634712219238
2453,1345,sgd,0.01769743917407823,3.8281378746032715
2454,1346,sgd,0.017874413565819012,2.983417510986328
2455,1347,sgd,0.018053157701477203,3.069603681564331
2456,1348,sgd,0.018233689278491977,3.240373134613037
2457,1349,sgd,0.018416026171276897,3.0225980281829834
2458,1350,sgd,0.018600186432989666,3.2644846439361572
2459,1351,sgd,0.018786188297319564,3.1294960975646973
2460,1352,sgd,0.01897405018029276,3.2249221801757812
2461,1353,sgd,0.019163790682095685,3.256429433822632
2462,1354,sgd,0.019355428588916642,3.4772562980651855
2463,1355,sgd,0.019548982874805807,3.2704031467437744
2464,1356,sgd,0.019744472703553867,3.2553353309631348
2465,1357,sgd,0.019941917430589404,3.0750515460968018
2466,1358,sgd,0.0201413366048953,2.7559115886688232
2467,1359,sgd,0.020342749970944252,2.669717311859131
2468,1360,sgd,0.020546177470653695,3.1414718627929688
2469,1361,sgd,0.02075163924536023,3.2081410884857178
2470,1362,sgd,0.020959155637813833,3.166189432144165
2471,1363,sgd,0.021168747194191973,3.212048292160034
2472,1364,sgd,0.021380434666133895,3.8445022106170654
2473,1365,sgd,0.021594239012795235,2.9499802589416504
2474,1366,sgd,0.021810181402923186,2.8526313304901123
2475,1367,sgd,0.022028283216952417,2.6531333923339844
2476,1368,sgd,0.02224856604912194,2.829054355621338
2477,1369,sgd,0.02247105170961316,3.1978485584259033
2478,1370,sgd,0.02269576222670929,2.697871208190918
2479,1371,sgd,0.022922719848976383,2.9658124446868896
2480,1372,sgd,0.023151947047466148,3.0276196002960205
2481,1373,sgd,0.02338346651794081,2.8026626110076904
2482,1374,sgd,0.023617301183120217,2.6225123405456543
2483,1375,sgd,0.02385347419495142,2.956948757171631
2484,1376,sgd,0.024092008936900933,3.4357571601867676
2485,1377,sgd,0.024332929026269944,3.2097158432006836
2486,1378,sgd,0.024576258316532644,3.571514129638672
2487,1379,sgd,0.02482202089969797,3.7296438217163086
2488,1380,sgd,0.02507024110869495,3.361840009689331
2489,1381,sgd,0.0253209435197819,2.9697699546813965
2490,1382,sgd,0.02557415295497972,3.346064567565918
2491,1383,sgd,0.025829894484529516,3.3042171001434326
2492,1384,sgd,0.026088193429374813,3.3061163425445557
2493,1385,sgd,0.02634907536366856,2.9551970958709717
2494,1386,sgd,0.026612566117305246,2.788675546646118
2495,1387,sgd,0.0268786917784783,2.684227466583252
2496,1388,sgd,0.02714747869626308,2.730372428894043
2497,1389,sgd,0.027418953483225712,3.427402973175049
2498,1390,sgd,0.027693143018057968,3.6191294193267822
2499,1391,sgd,0.027970074448238548,3.4116454124450684
2500,1392,sgd,0.028249775192720934,3.3799242973327637
2501,1393,sgd,0.028532272944648145,3.231600284576416
2502,1394,sgd,0.02881759567409463,3.082339286804199
2503,1395,sgd,0.029105771630835574,3.237511157989502
2504,1396,sgd,0.02939682934714393,3.189649820327759
2505,1397,sgd,0.02969079764061537,2.7764334678649902
2506,1398,sgd,0.029987705617021524,2.7922093868255615
2507,1399,sgd,0.03028758267319174,2.8216099739074707
2508,1400,sgd,0.030590458499923655,2.6815404891967773
2509,1401,sgd,0.03089636308492289,2.836026906967163
2510,1402,sgd,0.03120532671577212,3.025317907333374
2511,1403,sgd,0.03151737998292984,2.944573163986206
2512,1404,sgd,0.03183255378275914,3.0585248470306396
2513,1405,sgd,0.03215087932058673,3.341200113296509
2514,1406,sgd,0.0324723881137926,3.4035916328430176
2515,1407,sgd,0.032797111994930524,3.224360227584839
2516,1408,sgd,0.03312508311487983,3.1404528617858887
2517,1409,sgd,0.03345633394602863,2.886462926864624
2518,1410,sgd,0.03379089728548892,2.515592098236084
2519,1411,sgd,0.03412880625834381,3.352287769317627
2520,1412,sgd,0.03447009432092725,2.8207695484161377
2521,1413,sgd,0.03481479526413652,2.759664535522461
2522,1414,sgd,0.03516294321677789,2.425422430038452
2523,1415,sgd,0.03551457264894567,2.687821388244629
2524,1416,sgd,0.03586971837543513,2.5268588066101074
2525,1417,sgd,0.03622841555918948,2.400655746459961
2526,1418,sgd,0.03659069971478138,2.5726497173309326
2527,1419,sgd,0.03695660671192919,2.728137493133545
2528,1420,sgd,0.03732617277904848,2.9016432762145996
2529,1421,sgd,0.03769943450683897,3.432255983352661
2530,1422,sgd,0.03807642885190736,3.691157817840576
2531,1423,sgd,0.038457193140426435,2.870978832244873
2532,1424,sgd,0.0388417650718307,2.7175753116607666
2533,1425,sgd,0.03923018272254901,2.6732819080352783
2534,1426,sgd,0.039622484549774496,2.765367031097412
2535,1427,sgd,0.040018709395272245,3.2487974166870117
2536,1428,sgd,0.04041889648922497,2.738872528076172
2537,1429,sgd,0.04082308545411722,2.6337122917175293
2538,1430,sgd,0.04123131630865839,2.9742023944854736
2539,1431,sgd,0.04164362947174497,2.624876022338867
2540,1432,sgd,0.04206006576646242,2.629516839981079
2541,1433,sgd,0.042480666424127046,2.670482873916626
2542,1434,sgd,0.04290547308836832,2.5323712825775146
2543,1435,sgd,0.043334527819252004,2.727430820465088
2544,1436,sgd,0.043767873097444523,2.985619306564331
2545,1437,sgd,0.04420555182841897,2.6869120597839355
2546,1438,sgd,0.04464760734670316,2.6049509048461914
2547,1439,sgd,0.04509408342017019,2.982881546020508
2548,1440,sgd,0.045545024254371895,2.562523365020752
2549,1441,sgd,0.04600047449691561,2.364760637283325
2550,1442,sgd,0.04646047924188477,2.43343448638916
2551,1443,sgd,0.046925084034303614,2.358372449874878
2552,1444,sgd,0.04739433487464665,2.3997645378112793
2553,1445,sgd,0.04786827822339312,2.5462191104888916
2554,1446,sgd,0.04834696100562705,2.610665798187256
2555,1447,sgd,0.04883043061568332,2.772681474685669
